batch,Appnumber,Type,MonthlyRent,Size,RacialGroup,Sex,contact,Minneapolis,Law,Positive,StayAtHome
841,2,2,990,One bedroom units,White American,Female,Ambiguous contact,Minneapolis,1,0,0
842,1,2,999,One bedroom units,African American,Male,Positive contact,Minneapolis,1,1,0
842,2,2,999,One bedroom units,African American,Female,Ghosted,Minneapolis,1,0,0
843,1,4,1500,One bedroom units,White American,Male,Negative contact,St. Paul and suburbs,1,0,0
843,2,4,1500,One bedroom units,Somali American,Female,Negative contact,St. Paul and suburbs,1,0,0
844,1,2,1163,One bedroom units,Somali American,Female,Ambiguous contact,St. Paul and suburbs,1,0,0
844,2,2,1163,One bedroom units,African American,Female,Ambiguous contact,St. Paul and suburbs,1,0,0
845,1,2,825,One bedroom units,African American,Female,Ghosted,St. Paul and suburbs,1,0,0
845,2,2,825,One bedroom units,African American,Female,Negative contact,St. Paul and suburbs,1,0,0
846,1,2,895,One bedroom units,Somali American,Female,Ambiguous contact,St. Paul and suburbs,1,0,0
846,2,2,895,One bedroom units,African American,Female,Ghosted,St. Paul and suburbs,1,0,0
847,1,2,899,One bedroom units,White American,Male,Positive contact,St. Paul and suburbs,1,1,0
847,2,2,899,One bedroom units,Somali American,Female,Positive contact,St. Paul and suburbs,1,1,0
848,1,2,845,One bedroom units,Somali American,Female,Positive contact,Minneapolis,1,1,0
848,2,2,845,One bedroom units,African American,Male,Positive contact,Minneapolis,1,1,0
849,1,4,885,One bedroom units,African American,Male,Positive contact,Minneapolis,1,1,0
849,2,4,885,One bedroom units,White American,Male,Positive contact,Minneapolis,1,1,0
850,1,4,855,One bedroom units,White American,Female,Positive contact,Minneapolis,1,1,0
850,2,4,855,One bedroom units,White American,Male,Positive contact,Minneapolis,1,1,0
851,1,2,895,One bedroom units,African American,Female,Ghosted,Minneapolis,1,0,0
851,2,2,895,One bedroom units,African American,Male,Ghosted,Minneapolis,1,0,0
852,1,2,1300,One bedroom units,Somali American,Female,Positive contact,Minneapolis,1,1,0
852,2,2,1300,One bedroom units,White American,Female,Positive contact,Minneapolis,1,1,0
853,1,4,975,One bedroom units,Somali American,Male,Ghosted,St. Paul and suburbs,1,0,0
853,2,4,975,One bedroom units,African American,Female,Ghosted,St. Paul and suburbs,1,0,0
854,1,2,1050,One bedroom units,White American,Male,Ghosted,St. Paul and suburbs,1,0,0
854,2,2,1050,One bedroom units,White American,Male,Ghosted,St. Paul and suburbs,1,0,0
855,1,2,995,One bedroom units,White American,Female,Ghosted,St. Paul and suburbs,1,0,0
855,2,2,995,One bedroom units,White American,Female,Ghosted,St. Paul and suburbs,1,0,0
856,1,2,975,One bedroom units,Somali American,Female,Ambiguous contact,St. Paul and suburbs,1,0,0
856,2,2,975,One bedroom units,White American,Female,Ambiguous contact,St. Paul and suburbs,1,0,0
857,1,3,1100,One bedroom units,African American,Female,Ghosted,St. Paul and suburbs,1,0,0
857,2,3,1100,One bedroom units,African American,Male,Ghosted,St. Paul and suburbs,1,0,0
858,1,2,995,One bedroom units,Somali American,Male,Ghosted,St. Paul and suburbs,1,0,0
858,2,2,995,One bedroom units,Somali American,Female,Ghosted,St. Paul and suburbs,1,0,0
859,1,2,1349,One bedroom units,African American,Male,Ghosted,Minneapolis,1,0,0
859,2,2,1349,One bedroom units,African American,Male,Ghosted,Minneapolis,1,0,0
860,1,4,1050,One bedroom units,Somali American,Male,Ghosted,Minneapolis,1,0,0
860,2,4,1050,One bedroom units,White American,Male,Ghosted,Minneapolis,1,0,0
861,1,2,975,One bedroom units,White American,Female,Ghosted,Minneapolis,1,0,0
861,2,2,975,One bedroom units,White American,Male,Ghosted,Minneapolis,1,0,0
862,1,2,950,One bedroom units,White American,Female,Positive contact,Minneapolis,1,1,0
862,2,2,950,One bedroom units,Somali American,Male,Ghosted,Minneapolis,1,0,0
863,1,2,950,One bedroom units,Somali American,Female,Ambiguous contact,Minneapolis,1,0,0
863,2,2,950,One bedroom units,White American,Male,Ghosted,Minneapolis,1,0,0
864,1,2,1700,One bedroom units,African American,Female,Ambiguous contact,Minneapolis,1,0,0
864,2,2,1700,One bedroom units,Somali American,Male,Ghosted,Minneapolis,1,0,0
865,1,3,1595,One bedroom units,White American,Male,Ghosted,Minneapolis,1,0,0
865,2,3,1595,One bedroom units,White American,Female,Ghosted,Minneapolis,1,0,0
866,1,2,1340,One bedroom units,African American,Male,Ghosted,Minneapolis,1,0,0
866,2,2,1340,One bedroom units,White American,Female,Positive contact,Minneapolis,1,1,0
867,1,2,925,One bedroom units,African American,Female,Ghosted,Minneapolis,1,0,0
867,2,2,925,One bedroom units,Somali American,Female,Ghosted,Minneapolis,1,0,0
868,1,3,1499,One bedroom units,White American,Male,Ghosted,Minneapolis,1,0,0
868,2,3,1499,One bedroom units,African American,Female,Ghosted,Minneapolis,1,0,0
869,1,2,770,One bedroom units,African American,Male,Ghosted,Minneapolis,1,0,0
869,2,2,770,One bedroom units,African American,Female,Ghosted,Minneapolis,1,0,0
870,1,4,995,One bedroom units,Somali American,Male,Ghosted,Minneapolis,1,0,0
870,2,4,995,One bedroom units,Somali American,Male,Ghosted,Minneapolis,1,0,0
871,1,2,895,One bedroom units,White American,Female,Positive contact,Minneapolis,1,1,0
871,2,2,895,One bedroom units,African American,Female,Ghosted,Minneapolis,1,0,0
872,1,4,1000,One bedroom units,African American,Female,Ghosted,Minneapolis,1,0,0
872,2,4,1000,One bedroom units,Somali American,Male,Ghosted,Minneapolis,1,0,0
873,1,2,1250,One bedroom units,Somali American,Male,Ghosted,Minneapolis,1,0,0
873,2,2,1250,One bedroom units,White American,Female,Ghosted,Minneapolis,1,0,0
874,1,4,1000,One bedroom units,Somali American,Male,Ghosted,Minneapolis,1,0,0
874,2,4,1000,One bedroom units,White American,Male,Ghosted,Minneapolis,1,0,0
875,1,4,1100,One bedroom units,White American,Male,Ghosted,St. Paul and suburbs,1,0,0
875,2,4,1100,One bedroom units,African American,Female,Ghosted,St. Paul and suburbs,1,0,0
876,1,2,1050,One bedroom units,African American,Female,Positive contact,St. Paul and suburbs,1,1,0
876,2,2,1050,One bedroom units,Somali American,Male,Ghosted,St. Paul and suburbs,1,0,0
877,1,2,933,One bedroom units,African American,Male,Ghosted,St. Paul and suburbs,1,0,0
877,2,2,933,One bedroom units,Somali American,Male,Ghosted,St. Paul and suburbs,1,0,0
878,1,2,999,One bedroom units,White American,Female,Ghosted,St. Paul and suburbs,1,0,0
878,2,2,999,One bedroom units,African American,Female,Ghosted,St. Paul and suburbs,1,0,0
879,1,2,750,One bedroom units,Somali American,Male,Ghosted,St. Paul and suburbs,1,0,0
879,2,2,750,One bedroom units,African American,Female,Ghosted,St. Paul and suburbs,1,0,0
880,1,2,900,One bedroom units,White American,Female,Positive contact,St. Paul and suburbs,1,1,0
880,2,2,900,One bedroom units,African American,Male,Ghosted,St. Paul and suburbs,1,0,0
881,1,2,1195,One bedroom units,African American,Female,Ghosted,St. Paul and suburbs,1,0,0
881,2,2,1195,One bedroom units,Somali American,Male,Ghosted,St. Paul and suburbs,1,0,0
882,1,4,1350,One bedroom units,White American,Male,Ghosted,Minneapolis,1,0,0
882,2,4,1350,One bedroom units,Somali American,Male,Ghosted,Minneapolis,1,0,0
883,1,2,895,One bedroom units,African American,Female,Ghosted,Minneapolis,1,0,0
883,2,2,895,One bedroom units,African American,Male,Ghosted,Minneapolis,1,0,0
884,1,2,975,One bedroom units,Somali American,Female,Ghosted,Minneapolis,1,0,0
884,2,2,975,One bedroom units,Somali American,Male,Ghosted,Minneapolis,1,0,0
885,1,4,1050,One bedroom units,Somali American,Female,Ghosted,Minneapolis,1,0,0
885,2,4,1050,One bedroom units,Somali American,Female,Ghosted,Minneapolis,1,0,0
14,1,1,1699,Two or more bedrooms,Somali American,Female,Ghosted,Minneapolis,0,0,0
14,2,1,1699,Two or more bedrooms,African American,Female,Ghosted,Minneapolis,0,0,0
14,3,1,1699,Two or more bedrooms,African American,Male,Ghosted,Minneapolis,0,0,0
15,1,3,1295,Two or more bedrooms,Somali American,Male,Positive contact,Minneapolis,0,1,0
15,2,3,1295,Two or more bedrooms,Somali American,Female,Ghosted,Minneapolis,0,0,0
15,3,3,1295,Two or more bedrooms,Somali American,Male,Ghosted,Minneapolis,0,0,0
16,1,2,2395,Two or more bedrooms,African American,Male,Positive contact,Minneapolis,0,1,0
16,2,2,2395,Two or more bedrooms,African American,Male,Ambiguous contact,Minneapolis,0,0,0
16,3,2,2395,Two or more bedrooms,Somali American,Male,Ghosted,Minneapolis,0,0,0
17,1,4,1400,Two or more bedrooms,Somali American,Male,Ghosted,Minneapolis,0,0,0
17,2,4,1400,Two or more bedrooms,White American,Male,Positive contact,Minneapolis,0,1,0
17,3,4,1400,Two or more bedrooms,Somali American,Male,Positive contact,Minneapolis,0,1,0
18,1,4,1350,Two or more bedrooms,Somali American,Male,Ambiguous contact,St. Paul and suburbs,0,0,0
18,2,4,1350,Two or more bedrooms,White American,Female,Ambiguous contact,St. Paul and suburbs,0,0,0
18,3,4,1350,Two or more bedrooms,White American,Male,Ambiguous contact,St. Paul and suburbs,0,0,0
19,1,1,1600,Two or more bedrooms,Somali American,Female,Ghosted,St. Paul and suburbs,0,0,0
19,2,1,1600,Two or more bedrooms,African American,Female,Ghosted,St. Paul and suburbs,0,0,0
19,3,1,1600,Two or more bedrooms,Somali American,Male,Ghosted,St. Paul and suburbs,0,0,0
20,1,2,1150,Two or more bedrooms,White American,Female,Ghosted,St. Paul and suburbs,0,0,0
20,2,2,1150,Two or more bedrooms,Somali American,Male,Ghosted,St. Paul and suburbs,0,0,0
20,3,2,1150,Two or more bedrooms,Somali American,Male,Ghosted,St. Paul and suburbs,0,0,0
21,1,4,1295,Two or more bedrooms,White American,Female,Ghosted,St. Paul and suburbs,0,0,0
21,2,4,1295,Two or more bedrooms,White American,Female,Ghosted,St. Paul and suburbs,0,0,0
21,3,4,1295,Two or more bedrooms,African American,Female,Ghosted,St. Paul and suburbs,0,0,0
22,1,1,1150,Two or more bedrooms,White American,Female,Ambiguous contact,St. Paul and suburbs,0,0,0
22,2,1,1150,Two or more bedrooms,Somali American,Male,Ghosted,St. Paul and suburbs,0,0,0
22,3,1,1150,Two or more bedrooms,White American,Male,Ambiguous contact,St. Paul and suburbs,0,0,0
23,1,3,1250,Two or more bedrooms,White American,Female,Positive contact,St. Paul and suburbs,0,1,0
23,2,3,1250,Two or more bedrooms,Somali American,Female,Ghosted,St. Paul and suburbs,0,0,0
23,3,3,1250,Two or more bedrooms,White American,Male,Positive contact,St. Paul and suburbs,0,1,0
24,1,2,1295,Two or more bedrooms,White American,Female,Positive contact,St. Paul and suburbs,0,1,0
24,2,2,1295,Two or more bedrooms,African American,Male,Ghosted,St. Paul and suburbs,0,0,0
24,3,2,1295,Two or more bedrooms,African American,Female,Ghosted,St. Paul and suburbs,0,0,0
25,1,2,2100,Two or more bedrooms,White American,Female,Positive contact,Minneapolis,0,1,0
25,2,2,2100,Two or more bedrooms,African American,Female,Positive contact,Minneapolis,0,1,0
25,3,2,2100,Two or more bedrooms,Somali American,Male,Positive contact,Minneapolis,0,1,0
26,1,2,1895,Two or more bedrooms,Somali American,Female,Ghosted,Minneapolis,0,0,0
26,2,2,1895,Two or more bedrooms,Somali American,Male,Ghosted,Minneapolis,0,0,0
26,3,2,1895,Two or more bedrooms,White American,Male,Ghosted,Minneapolis,0,0,0
27,1,2,1895,Two or more bedrooms,White American,Female,Positive contact,Minneapolis,0,1,0
27,2,2,1895,Two or more bedrooms,Somali American,Female,Ghosted,Minneapolis,0,0,0
27,3,2,1895,Two or more bedrooms,African American,Female,Positive contact,Minneapolis,0,1,0
28,1,4,2500,Two or more bedrooms,Somali American,Male,Positive contact,Minneapolis,0,1,0
28,2,4,2500,Two or more bedrooms,African American,Male,Ghosted,Minneapolis,0,0,0
28,3,4,2500,Two or more bedrooms,African American,Male,Positive contact,Minneapolis,0,1,0
29,1,1,2700,Two or more bedrooms,White American,Male,Positive contact,Minneapolis,0,1,0
29,2,1,2700,Two or more bedrooms,African American,Female,Ambiguous contact,Minneapolis,0,0,0
29,3,1,2700,Two or more bedrooms,African American,Male,Ghosted,Minneapolis,0,0,0
30,1,2,4495,Two or more bedrooms,African American,Female,Positive contact,Minneapolis,0,1,0
30,2,2,4495,Two or more bedrooms,African American,Female,Ghosted,Minneapolis,0,0,0
30,3,2,4495,Two or more bedrooms,White American,Female,Positive contact,Minneapolis,0,1,0
31,1,4,1995,Two or more bedrooms,African American,Male,Positive contact,Minneapolis,0,1,0
31,2,4,1995,Two or more bedrooms,African American,Male,Positive contact,Minneapolis,0,1,0
31,3,4,1995,Two or more bedrooms,Somali American,Male,Ghosted,Minneapolis,0,0,0
32,1,4,1800,Two or more bedrooms,White American,Female,Ghosted,Minneapolis,0,0,0
32,2,4,1800,Two or more bedrooms,African American,Male,Ghosted,Minneapolis,0,0,0
32,3,4,1800,Two or more bedrooms,White American,Male,Ghosted,Minneapolis,0,0,0
33,1,2,2650,Two or more bedrooms,White American,Male,Ambiguous contact,Minneapolis,0,0,0
33,2,2,2650,Two or more bedrooms,African American,Male,Ambiguous contact,Minneapolis,0,0,0
33,3,2,2650,Two or more bedrooms,White American,Male,Ambiguous contact,Minneapolis,0,0,0
34,1,2,3000,Two or more bedrooms,Somali American,Male,Ghosted,Minneapolis,0,0,0
34,2,2,3000,Two or more bedrooms,White American,Male,Ghosted,Minneapolis,0,0,0
34,3,2,3000,Two or more bedrooms,White American,Male,Ghosted,Minneapolis,0,0,0
35,1,2,1450,Two or more bedrooms,Somali American,Female,Positive contact,Minneapolis,0,1,0
35,2,2,1450,Two or more bedrooms,Somali American,Female,Ambiguous contact,Minneapolis,0,0,0
35,3,2,1450,Two or more bedrooms,White American,Male,Ambiguous contact,Minneapolis,0,0,0
36,1,2,2296,Two or more bedrooms,Somali American,Female,Positive contact,St. Paul and suburbs,0,1,0
36,2,2,2296,Two or more bedrooms,White American,Female,Positive contact,St. Paul and suburbs,0,1,0
36,3,2,2296,Two or more bedrooms,African American,Female,Positive contact,St. Paul and suburbs,0,1,0
37,1,2,4222,Two or more bedrooms,African American,Female,Positive contact,St. Paul and suburbs,0,1,0
37,2,2,4222,Two or more bedrooms,White American,Female,Ghosted,St. Paul and suburbs,0,0,0
37,3,2,4222,Two or more bedrooms,African American,Male,Ghosted,St. Paul and suburbs,0,0,0
38,1,2,875,Two or more bedrooms,Somali American,Male,Ambiguous contact,St. Paul and suburbs,0,0,0
38,2,2,875,Two or more bedrooms,Somali American,Female,Ambiguous contact,St. Paul and suburbs,0,0,0
38,3,2,875,Two or more bedrooms,Somali American,Male,Ambiguous contact,St. Paul and suburbs,0,0,0
39,1,1,1500,Two or more bedrooms,White American,Male,Positive contact,St. Paul and suburbs,0,1,0
39,2,1,1500,Two or more bedrooms,Somali American,Female,Positive contact,St. Paul and suburbs,0,1,0
39,3,1,1500,Two or more bedrooms,White American,Male,Positive contact,St. Paul and suburbs,0,1,0
40,1,1,1400,Two or more bedrooms,Somali American,Female,Ambiguous contact,St. Paul and suburbs,0,0,0
40,2,1,1400,Two or more bedrooms,African American,Male,Ambiguous contact,St. Paul and suburbs,0,0,0
40,3,1,1400,Two or more bedrooms,White American,Female,Ambiguous contact,St. Paul and suburbs,0,0,0
41,1,2,2658,Two or more bedrooms,White American,Male,Positive contact,St. Paul and suburbs,0,1,0
41,2,2,2658,Two or more bedrooms,African American,Male,Positive contact,St. Paul and suburbs,0,1,0
41,3,2,2658,Two or more bedrooms,White American,Female,Positive contact,St. Paul and suburbs,0,1,0
43,1,2,1349,Two or more bedrooms,African American,Male,Ghosted,St. Paul and suburbs,0,0,0
43,2,2,1349,Two or more bedrooms,White American,Male,Ghosted,St. Paul and suburbs,0,0,0
43,3,2,1349,Two or more bedrooms,Somali American,Female,Ghosted,St. Paul and suburbs,0,0,0
44,1,2,999,Two or more bedrooms,White American,Female,Positive contact,St. Paul and suburbs,0,1,0
44,2,2,999,Two or more bedrooms,Somali American,Female,Positive contact,St. Paul and suburbs,0,1,0
44,3,2,999,Two or more bedrooms,White American,Female,Positive contact,St. Paul and suburbs,0,1,0
45,1,2,900,Two or more bedrooms,White American,Female,Ambiguous contact,Minneapolis,0,0,0
45,2,2,900,Two or more bedrooms,Somali American,Female,Ambiguous contact,Minneapolis,0,0,0
45,3,2,900,Two or more bedrooms,Somali American,Male,Ambiguous contact,Minneapolis,0,0,0
46,1,4,1550,Two or more bedrooms,Somali American,Male,Ambiguous contact,Minneapolis,0,0,0
46,2,4,1550,Two or more bedrooms,White American,Female,Ambiguous contact,Minneapolis,0,0,0
